,origin,timestamp,tickLower,tickUpper,amount,amount0,amount1,transaction.blockNumber,tickDiff,Amount0Tick,Amount1Tick,TICKS
11,0xc268619621c02918f1fc4a82ed107d660ae6c131,2022-06-01,199200,201650,224402724426179,483.396561,0.35575632339764474,14882560,245,1.9730471877551021,0.0014520666261128357,"[199200 199210 199220 199230 199240 199250 199260 199270 199280 199290
 199300 199310 199320 199330 199340 199350 199360 199370 199380 199390
 199400 199410 199420 199430 199440 199450 199460 199470 199480 199490
 199500 199510 199520 199530 199540 199550 199560 199570 199580 199590
 199600 199610 199620 199630 199640 199650 199660 199670 199680 199690
 199700 199710 199720 199730 199740 199750 199760 199770 199780 199790
 199800 199810 199820 199830 199840 199850 199860 199870 199880 199890
 199900 199910 199920 199930 199940 199950 199960 199970 199980 199990
 200000 200010 200020 200030 200040 200050 200060 200070 200080 200090
 200100 200110 200120 200130 200140 200150 200160 200170 200180 200190
 200200 200210 200220 200230 200240 200250 200260 200270 200280 200290
 200300 200310 200320 200330 200340 200350 200360 200370 200380 200390
 200400 200410 200420 200430 200440 200450 200460 200470 200480 200490
 200500 200510 200520 200530 200540 200550 200560 200570 200580 200590
 200600 200610 200620 200630 200640 200650 200660 200670 200680 200690
 200700 200710 200720 200730 200740 200750 200760 200770 200780 200790
 200800 200810 200820 200830 200840 200850 200860 200870 200880 200890
 200900 200910 200920 200930 200940 200950 200960 200970 200980 200990
 201000 201010 201020 201030 201040 201050 201060 201070 201080 201090
 201100 201110 201120 201130 201140 201150 201160 201170 201180 201190
 201200 201210 201220 201230 201240 201250 201260 201270 201280 201290
 201300 201310 201320 201330 201340 201350 201360 201370 201380 201390
 201400 201410 201420 201430 201440 201450 201460 201470 201480 201490
 201500 201510 201520 201530 201540 201550 201560 201570 201580 201590
 201600 201610 201620 201630 201640]"
12,0xb44c5d6772fee66f106df2eae81b93e8903890b6,2022-06-01,200250,202670,5757853602416381,24334.684841,2.585499431264521,14882552,242,100.55654892975205,0.010683881947374053,"[200250 200260 200270 200280 200290 200300 200310 200320 200330 200340
 200350 200360 200370 200380 200390 200400 200410 200420 200430 200440
 200450 200460 200470 200480 200490 200500 200510 200520 200530 200540
 200550 200560 200570 200580 200590 200600 200610 200620 200630 200640
 200650 200660 200670 200680 200690 200700 200710 200720 200730 200740
 200750 200760 200770 200780 200790 200800 200810 200820 200830 200840
 200850 200860 200870 200880 200890 200900 200910 200920 200930 200940
 200950 200960 200970 200980 200990 201000 201010 201020 201030 201040
 201050 201060 201070 201080 201090 201100 201110 201120 201130 201140
 201150 201160 201170 201180 201190 201200 201210 201220 201230 201240
 201250 201260 201270 201280 201290 201300 201310 201320 201330 201340
 201350 201360 201370 201380 201390 201400 201410 201420 201430 201440
 201450 201460 201470 201480 201490 201500 201510 201520 201530 201540
 201550 201560 201570 201580 201590 201600 201610 201620 201630 201640
 201650 201660 201670 201680 201690 201700 201710 201720 201730 201740
 201750 201760 201770 201780 201790 201800 201810 201820 201830 201840
 201850 201860 201870 201880 201890 201900 201910 201920 201930 201940
 201950 201960 201970 201980 201990 202000 202010 202020 202030 202040
 202050 202060 202070 202080 202090 202100 202110 202120 202130 202140
 202150 202160 202170 202180 202190 202200 202210 202220 202230 202240
 202250 202260 202270 202280 202290 202300 202310 202320 202330 202340
 202350 202360 202370 202380 202390 202400 202410 202420 202430 202440
 202450 202460 202470 202480 202490 202500 202510 202520 202530 202540
 202550 202560 202570 202580 202590 202600 202610 202620 202630 202640
 202650 202660]"
13,0xaa54fa7c21aa518787208923d8d173f2b22658ff,2022-06-01,199130,200880,1265792450363946,691.830055,2.0780150373391915,14882455,175,3.9533146,0.011874371641938237,"[199130 199140 199150 199160 199170 199180 199190 199200 199210 199220
 199230 199240 199250 199260 199270 199280 199290 199300 199310 199320
 199330 199340 199350 199360 199370 199380 199390 199400 199410 199420
 199430 199440 199450 199460 199470 199480 199490 199500 199510 199520
 199530 199540 199550 199560 199570 199580 199590 199600 199610 199620
 199630 199640 199650 199660 199670 199680 199690 199700 199710 199720
 199730 199740 199750 199760 199770 199780 199790 199800 199810 199820
 199830 199840 199850 199860 199870 199880 199890 199900 199910 199920
 199930 199940 199950 199960 199970 199980 199990 200000 200010 200020
 200030 200040 200050 200060 200070 200080 200090 200100 200110 200120
 200130 200140 200150 200160 200170 200180 200190 200200 200210 200220
 200230 200240 200250 200260 200270 200280 200290 200300 200310 200320
 200330 200340 200350 200360 200370 200380 200390 200400 200410 200420
 200430 200440 200450 200460 200470 200480 200490 200500 200510 200520
 200530 200540 200550 200560 200570 200580 200590 200600 200610 200620
 200630 200640 200650 200660 200670 200680 200690 200700 200710 200720
 200730 200740 200750 200760 200770 200780 200790 200800 200810 200820
 200830 200840 200850 200860 200870]"
14,0xa099f6f318ec749c5a433fabb6aa64b703bcfd70,2022-06-01,198840,202270,22325175273932282,75755.90572,44.249999999762565,14882344,343,220.86269889212826,0.1290087463549929,"[198840 198850 198860 198870 198880 198890 198900 198910 198920 198930
 198940 198950 198960 198970 198980 198990 199000 199010 199020 199030
 199040 199050 199060 199070 199080 199090 199100 199110 199120 199130
 199140 199150 199160 199170 199180 199190 199200 199210 199220 199230
 199240 199250 199260 199270 199280 199290 199300 199310 199320 199330
 199340 199350 199360 199370 199380 199390 199400 199410 199420 199430
 199440 199450 199460 199470 199480 199490 199500 199510 199520 199530
 199540 199550 199560 199570 199580 199590 199600 199610 199620 199630
 199640 199650 199660 199670 199680 199690 199700 199710 199720 199730
 199740 199750 199760 199770 199780 199790 199800 199810 199820 199830
 199840 199850 199860 199870 199880 199890 199900 199910 199920 199930
 199940 199950 199960 199970 199980 199990 200000 200010 200020 200030
 200040 200050 200060 200070 200080 200090 200100 200110 200120 200130
 200140 200150 200160 200170 200180 200190 200200 200210 200220 200230
 200240 200250 200260 200270 200280 200290 200300 200310 200320 200330
 200340 200350 200360 200370 200380 200390 200400 200410 200420 200430
 200440 200450 200460 200470 200480 200490 200500 200510 200520 200530
 200540 200550 200560 200570 200580 200590 200600 200610 200620 200630
 200640 200650 200660 200670 200680 200690 200700 200710 200720 200730
 200740 200750 200760 200770 200780 200790 200800 200810 200820 200830
 200840 200850 200860 200870 200880 200890 200900 200910 200920 200930
 200940 200950 200960 200970 200980 200990 201000 201010 201020 201030
 201040 201050 201060 201070 201080 201090 201100 201110 201120 201130
 201140 201150 201160 201170 201180 201190 201200 201210 201220 201230
 201240 201250 201260 201270 201280 201290 201300 201310 201320 201330
 201340 201350 201360 201370 201380 201390 201400 201410 201420 201430
 201440 201450 201460 201470 201480 201490 201500 201510 201520 201530
 201540 201550 201560 201570 201580 201590 201600 201610 201620 201630
 201640 201650 201660 201670 201680 201690 201700 201710 201720 201730
 201740 201750 201760 201770 201780 201790 201800 201810 201820 201830
 201840 201850 201860 201870 201880 201890 201900 201910 201920 201930
 201940 201950 201960 201970 201980 201990 202000 202010 202020 202030
 202040 202050 202060 202070 202080 202090 202100 202110 202120 202130
 202140 202150 202160 202170 202180 202190 202200 202210 202220 202230
 202240 202250 202260]"
15,0x2e29938a48238bf6171af81318c1b55073c8d34c,2022-06-01,199610,200800,145700650823746,43.802901,0.16999999790884696,14882340,119,0.36809160504201677,0.001428571410998714,"[199610 199620 199630 199640 199650 199660 199670 199680 199690 199700
 199710 199720 199730 199740 199750 199760 199770 199780 199790 199800
 199810 199820 199830 199840 199850 199860 199870 199880 199890 199900
 199910 199920 199930 199940 199950 199960 199970 199980 199990 200000
 200010 200020 200030 200040 200050 200060 200070 200080 200090 200100
 200110 200120 200130 200140 200150 200160 200170 200180 200190 200200
 200210 200220 200230 200240 200250 200260 200270 200280 200290 200300
 200310 200320 200330 200340 200350 200360 200370 200380 200390 200400
 200410 200420 200430 200440 200450 200460 200470 200480 200490 200500
 200510 200520 200530 200540 200550 200560 200570 200580 200590 200600
 200610 200620 200630 200640 200650 200660 200670 200680 200690 200700
 200710 200720 200730 200740 200750 200760 200770 200780 200790]"
16,0x7521eda00e2ce05ac4a9d8353d096ccb970d5188,2022-06-01,200310,201940,561832855442726,1569.5108,0.2016888102789014,14882282,163,9.628900613496933,0.0012373546642877387,"[200310 200320 200330 200340 200350 200360 200370 200380 200390 200400
 200410 200420 200430 200440 200450 200460 200470 200480 200490 200500
 200510 200520 200530 200540 200550 200560 200570 200580 200590 200600
 200610 200620 200630 200640 200650 200660 200670 200680 200690 200700
 200710 200720 200730 200740 200750 200760 200770 200780 200790 200800
 200810 200820 200830 200840 200850 200860 200870 200880 200890 200900
 200910 200920 200930 200940 200950 200960 200970 200980 200990 201000
 201010 201020 201030 201040 201050 201060 201070 201080 201090 201100
 201110 201120 201130 201140 201150 201160 201170 201180 201190 201200
 201210 201220 201230 201240 201250 201260 201270 201280 201290 201300
 201310 201320 201330 201340 201350 201360 201370 201380 201390 201400
 201410 201420 201430 201440 201450 201460 201470 201480 201490 201500
 201510 201520 201530 201540 201550 201560 201570 201580 201590 201600
 201610 201620 201630 201640 201650 201660 201670 201680 201690 201700
 201710 201720 201730 201740 201750 201760 201770 201780 201790 201800
 201810 201820 201830 201840 201850 201860 201870 201880 201890 201900
 201910 201920 201930]"
17,0x66a5b03a14940da5b564c50d938b55d38a49fdba,2022-06-01,193380,200570,14619851311512363,0.0,100.0,14882276,719,0.0,0.13908205841446453,"[193380 193390 193400 193410 193420 193430 193440 193450 193460 193470
 193480 193490 193500 193510 193520 193530 193540 193550 193560 193570
 193580 193590 193600 193610 193620 193630 193640 193650 193660 193670
 193680 193690 193700 193710 193720 193730 193740 193750 193760 193770
 193780 193790 193800 193810 193820 193830 193840 193850 193860 193870
 193880 193890 193900 193910 193920 193930 193940 193950 193960 193970
 193980 193990 194000 194010 194020 194030 194040 194050 194060 194070
 194080 194090 194100 194110 194120 194130 194140 194150 194160 194170
 194180 194190 194200 194210 194220 194230 194240 194250 194260 194270
 194280 194290 194300 194310 194320 194330 194340 194350 194360 194370
 194380 194390 194400 194410 194420 194430 194440 194450 194460 194470
 194480 194490 194500 194510 194520 194530 194540 194550 194560 194570
 194580 194590 194600 194610 194620 194630 194640 194650 194660 194670
 194680 194690 194700 194710 194720 194730 194740 194750 194760 194770
 194780 194790 194800 194810 194820 194830 194840 194850 194860 194870
 194880 194890 194900 194910 194920 194930 194940 194950 194960 194970
 194980 194990 195000 195010 195020 195030 195040 195050 195060 195070
 195080 195090 195100 195110 195120 195130 195140 195150 195160 195170
 195180 195190 195200 195210 195220 195230 195240 195250 195260 195270
 195280 195290 195300 195310 195320 195330 195340 195350 195360 195370
 195380 195390 195400 195410 195420 195430 195440 195450 195460 195470
 195480 195490 195500 195510 195520 195530 195540 195550 195560 195570
 195580 195590 195600 195610 195620 195630 195640 195650 195660 195670
 195680 195690 195700 195710 195720 195730 195740 195750 195760 195770
 195780 195790 195800 195810 195820 195830 195840 195850 195860 195870
 195880 195890 195900 195910 195920 195930 195940 195950 195960 195970
 195980 195990 196000 196010 196020 196030 196040 196050 196060 196070
 196080 196090 196100 196110 196120 196130 196140 196150 196160 196170
 196180 196190 196200 196210 196220 196230 196240 196250 196260 196270
 196280 196290 196300 196310 196320 196330 196340 196350 196360 196370
 196380 196390 196400 196410 196420 196430 196440 196450 196460 196470
 196480 196490 196500 196510 196520 196530 196540 196550 196560 196570
 196580 196590 196600 196610 196620 196630 196640 196650 196660 196670
 196680 196690 196700 196710 196720 196730 196740 196750 196760 196770
 196780 196790 196800 196810 196820 196830 196840 196850 196860 196870
 196880 196890 196900 196910 196920 196930 196940 196950 196960 196970
 196980 196990 197000 197010 197020 197030 197040 197050 197060 197070
 197080 197090 197100 197110 197120 197130 197140 197150 197160 197170
 197180 197190 197200 197210 197220 197230 197240 197250 197260 197270
 197280 197290 197300 197310 197320 197330 197340 197350 197360 197370
 197380 197390 197400 197410 197420 197430 197440 197450 197460 197470
 197480 197490 197500 197510 197520 197530 197540 197550 197560 197570
 197580 197590 197600 197610 197620 197630 197640 197650 197660 197670
 197680 197690 197700 197710 197720 197730 197740 197750 197760 197770
 197780 197790 197800 197810 197820 197830 197840 197850 197860 197870
 197880 197890 197900 197910 197920 197930 197940 197950 197960 197970
 197980 197990 198000 198010 198020 198030 198040 198050 198060 198070
 198080 198090 198100 198110 198120 198130 198140 198150 198160 198170
 198180 198190 198200 198210 198220 198230 198240 198250 198260 198270
 198280 198290 198300 198310 198320 198330 198340 198350 198360 198370
 198380 198390 198400 198410 198420 198430 198440 198450 198460 198470
 198480 198490 198500 198510 198520 198530 198540 198550 198560 198570
 198580 198590 198600 198610 198620 198630 198640 198650 198660 198670
 198680 198690 198700 198710 198720 198730 198740 198750 198760 198770
 198780 198790 198800 198810 198820 198830 198840 198850 198860 198870
 198880 198890 198900 198910 198920 198930 198940 198950 198960 198970
 198980 198990 199000 199010 199020 199030 199040 199050 199060 199070
 199080 199090 199100 199110 199120 199130 199140 199150 199160 199170
 199180 199190 199200 199210 199220 199230 199240 199250 199260 199270
 199280 199290 199300 199310 199320 199330 199340 199350 199360 199370
 199380 199390 199400 199410 199420 199430 199440 199450 199460 199470
 199480 199490 199500 199510 199520 199530 199540 199550 199560 199570
 199580 199590 199600 199610 199620 199630 199640 199650 199660 199670
 199680 199690 199700 199710 199720 199730 199740 199750 199760 199770
 199780 199790 199800 199810 199820 199830 199840 199850 199860 199870
 199880 199890 199900 199910 199920 199930 199940 199950 199960 199970
 199980 199990 200000 200010 200020 200030 200040 200050 200060 200070
 200080 200090 200100 200110 200120 200130 200140 200150 200160 200170
 200180 200190 200200 200210 200220 200230 200240 200250 200260 200270
 200280 200290 200300 200310 200320 200330 200340 200350 200360 200370
 200380 200390 200400 200410 200420 200430 200440 200450 200460 200470
 200480 200490 200500 200510 200520 200530 200540 200550 200560]"
18,0x913dbab85b5e2fde0d8c70faf9da5f5f0829499b,2022-06-01,198080,203190,202253773326188,1080.101255,0.5445831635065861,14882157,511,2.1137010861056753,0.0010657204765295227,"[198080 198090 198100 198110 198120 198130 198140 198150 198160 198170
 198180 198190 198200 198210 198220 198230 198240 198250 198260 198270
 198280 198290 198300 198310 198320 198330 198340 198350 198360 198370
 198380 198390 198400 198410 198420 198430 198440 198450 198460 198470
 198480 198490 198500 198510 198520 198530 198540 198550 198560 198570
 198580 198590 198600 198610 198620 198630 198640 198650 198660 198670
 198680 198690 198700 198710 198720 198730 198740 198750 198760 198770
 198780 198790 198800 198810 198820 198830 198840 198850 198860 198870
 198880 198890 198900 198910 198920 198930 198940 198950 198960 198970
 198980 198990 199000 199010 199020 199030 199040 199050 199060 199070
 199080 199090 199100 199110 199120 199130 199140 199150 199160 199170
 199180 199190 199200 199210 199220 199230 199240 199250 199260 199270
 199280 199290 199300 199310 199320 199330 199340 199350 199360 199370
 199380 199390 199400 199410 199420 199430 199440 199450 199460 199470
 199480 199490 199500 199510 199520 199530 199540 199550 199560 199570
 199580 199590 199600 199610 199620 199630 199640 199650 199660 199670
 199680 199690 199700 199710 199720 199730 199740 199750 199760 199770
 199780 199790 199800 199810 199820 199830 199840 199850 199860 199870
 199880 199890 199900 199910 199920 199930 199940 199950 199960 199970
 199980 199990 200000 200010 200020 200030 200040 200050 200060 200070
 200080 200090 200100 200110 200120 200130 200140 200150 200160 200170
 200180 200190 200200 200210 200220 200230 200240 200250 200260 200270
 200280 200290 200300 200310 200320 200330 200340 200350 200360 200370
 200380 200390 200400 200410 200420 200430 200440 200450 200460 200470
 200480 200490 200500 200510 200520 200530 200540 200550 200560 200570
 200580 200590 200600 200610 200620 200630 200640 200650 200660 200670
 200680 200690 200700 200710 200720 200730 200740 200750 200760 200770
 200780 200790 200800 200810 200820 200830 200840 200850 200860 200870
 200880 200890 200900 200910 200920 200930 200940 200950 200960 200970
 200980 200990 201000 201010 201020 201030 201040 201050 201060 201070
 201080 201090 201100 201110 201120 201130 201140 201150 201160 201170
 201180 201190 201200 201210 201220 201230 201240 201250 201260 201270
 201280 201290 201300 201310 201320 201330 201340 201350 201360 201370
 201380 201390 201400 201410 201420 201430 201440 201450 201460 201470
 201480 201490 201500 201510 201520 201530 201540 201550 201560 201570
 201580 201590 201600 201610 201620 201630 201640 201650 201660 201670
 201680 201690 201700 201710 201720 201730 201740 201750 201760 201770
 201780 201790 201800 201810 201820 201830 201840 201850 201860 201870
 201880 201890 201900 201910 201920 201930 201940 201950 201960 201970
 201980 201990 202000 202010 202020 202030 202040 202050 202060 202070
 202080 202090 202100 202110 202120 202130 202140 202150 202160 202170
 202180 202190 202200 202210 202220 202230 202240 202250 202260 202270
 202280 202290 202300 202310 202320 202330 202340 202350 202360 202370
 202380 202390 202400 202410 202420 202430 202440 202450 202460 202470
 202480 202490 202500 202510 202520 202530 202540 202550 202560 202570
 202580 202590 202600 202610 202620 202630 202640 202650 202660 202670
 202680 202690 202700 202710 202720 202730 202740 202750 202760 202770
 202780 202790 202800 202810 202820 202830 202840 202850 202860 202870
 202880 202890 202900 202910 202920 202930 202940 202950 202960 202970
 202980 202990 203000 203010 203020 203030 203040 203050 203060 203070
 203080 203090 203100 203110 203120 203130 203140 203150 203160 203170
 203180]"
19,0x1e2c8780f212b4ae4474958ac3ee966ad152c54c,2022-06-01,199610,201680,182674311963451,423.526728,0.19999999966547788,14882103,207,2.04602284057971,0.0009661835732631782,"[199610 199620 199630 199640 199650 199660 199670 199680 199690 199700
 199710 199720 199730 199740 199750 199760 199770 199780 199790 199800
 199810 199820 199830 199840 199850 199860 199870 199880 199890 199900
 199910 199920 199930 199940 199950 199960 199970 199980 199990 200000
 200010 200020 200030 200040 200050 200060 200070 200080 200090 200100
 200110 200120 200130 200140 200150 200160 200170 200180 200190 200200
 200210 200220 200230 200240 200250 200260 200270 200280 200290 200300
 200310 200320 200330 200340 200350 200360 200370 200380 200390 200400
 200410 200420 200430 200440 200450 200460 200470 200480 200490 200500
 200510 200520 200530 200540 200550 200560 200570 200580 200590 200600
 200610 200620 200630 200640 200650 200660 200670 200680 200690 200700
 200710 200720 200730 200740 200750 200760 200770 200780 200790 200800
 200810 200820 200830 200840 200850 200860 200870 200880 200890 200900
 200910 200920 200930 200940 200950 200960 200970 200980 200990 201000
 201010 201020 201030 201040 201050 201060 201070 201080 201090 201100
 201110 201120 201130 201140 201150 201160 201170 201180 201190 201200
 201210 201220 201230 201240 201250 201260 201270 201280 201290 201300
 201310 201320 201330 201340 201350 201360 201370 201380 201390 201400
 201410 201420 201430 201440 201450 201460 201470 201480 201490 201500
 201510 201520 201530 201540 201550 201560 201570 201580 201590 201600
 201610 201620 201630 201640 201650 201660 201670]"
20,0x129bdc536285ec33582cda574db69c8f0d7c3eee,2022-06-01,200310,206230,17509015542185287,190245.2981,5.258826374378429,14882086,592,321.36030084459463,0.008883152659423021,"[200310 200320 200330 200340 200350 200360 200370 200380 200390 200400
 200410 200420 200430 200440 200450 200460 200470 200480 200490 200500
 200510 200520 200530 200540 200550 200560 200570 200580 200590 200600
 200610 200620 200630 200640 200650 200660 200670 200680 200690 200700
 200710 200720 200730 200740 200750 200760 200770 200780 200790 200800
 200810 200820 200830 200840 200850 200860 200870 200880 200890 200900
 200910 200920 200930 200940 200950 200960 200970 200980 200990 201000
 201010 201020 201030 201040 201050 201060 201070 201080 201090 201100
 201110 201120 201130 201140 201150 201160 201170 201180 201190 201200
 201210 201220 201230 201240 201250 201260 201270 201280 201290 201300
 201310 201320 201330 201340 201350 201360 201370 201380 201390 201400
 201410 201420 201430 201440 201450 201460 201470 201480 201490 201500
 201510 201520 201530 201540 201550 201560 201570 201580 201590 201600
 201610 201620 201630 201640 201650 201660 201670 201680 201690 201700
 201710 201720 201730 201740 201750 201760 201770 201780 201790 201800
 201810 201820 201830 201840 201850 201860 201870 201880 201890 201900
 201910 201920 201930 201940 201950 201960 201970 201980 201990 202000
 202010 202020 202030 202040 202050 202060 202070 202080 202090 202100
 202110 202120 202130 202140 202150 202160 202170 202180 202190 202200
 202210 202220 202230 202240 202250 202260 202270 202280 202290 202300
 202310 202320 202330 202340 202350 202360 202370 202380 202390 202400
 202410 202420 202430 202440 202450 202460 202470 202480 202490 202500
 202510 202520 202530 202540 202550 202560 202570 202580 202590 202600
 202610 202620 202630 202640 202650 202660 202670 202680 202690 202700
 202710 202720 202730 202740 202750 202760 202770 202780 202790 202800
 202810 202820 202830 202840 202850 202860 202870 202880 202890 202900
 202910 202920 202930 202940 202950 202960 202970 202980 202990 203000
 203010 203020 203030 203040 203050 203060 203070 203080 203090 203100
 203110 203120 203130 203140 203150 203160 203170 203180 203190 203200
 203210 203220 203230 203240 203250 203260 203270 203280 203290 203300
 203310 203320 203330 203340 203350 203360 203370 203380 203390 203400
 203410 203420 203430 203440 203450 203460 203470 203480 203490 203500
 203510 203520 203530 203540 203550 203560 203570 203580 203590 203600
 203610 203620 203630 203640 203650 203660 203670 203680 203690 203700
 203710 203720 203730 203740 203750 203760 203770 203780 203790 203800
 203810 203820 203830 203840 203850 203860 203870 203880 203890 203900
 203910 203920 203930 203940 203950 203960 203970 203980 203990 204000
 204010 204020 204030 204040 204050 204060 204070 204080 204090 204100
 204110 204120 204130 204140 204150 204160 204170 204180 204190 204200
 204210 204220 204230 204240 204250 204260 204270 204280 204290 204300
 204310 204320 204330 204340 204350 204360 204370 204380 204390 204400
 204410 204420 204430 204440 204450 204460 204470 204480 204490 204500
 204510 204520 204530 204540 204550 204560 204570 204580 204590 204600
 204610 204620 204630 204640 204650 204660 204670 204680 204690 204700
 204710 204720 204730 204740 204750 204760 204770 204780 204790 204800
 204810 204820 204830 204840 204850 204860 204870 204880 204890 204900
 204910 204920 204930 204940 204950 204960 204970 204980 204990 205000
 205010 205020 205030 205040 205050 205060 205070 205080 205090 205100
 205110 205120 205130 205140 205150 205160 205170 205180 205190 205200
 205210 205220 205230 205240 205250 205260 205270 205280 205290 205300
 205310 205320 205330 205340 205350 205360 205370 205380 205390 205400
 205410 205420 205430 205440 205450 205460 205470 205480 205490 205500
 205510 205520 205530 205540 205550 205560 205570 205580 205590 205600
 205610 205620 205630 205640 205650 205660 205670 205680 205690 205700
 205710 205720 205730 205740 205750 205760 205770 205780 205790 205800
 205810 205820 205830 205840 205850 205860 205870 205880 205890 205900
 205910 205920 205930 205940 205950 205960 205970 205980 205990 206000
 206010 206020 206030 206040 206050 206060 206070 206080 206090 206100
 206110 206120 206130 206140 206150 206160 206170 206180 206190 206200
 206210 206220]"
21,0x27f18241002c0d4899c08c76778dbb2229273dd5,2022-06-01,200340,200750,9471997032929358,3392.794595,2.6347203756511797,14882074,41,82.75108768292682,0.06426147257685805,"[200340 200350 200360 200370 200380 200390 200400 200410 200420 200430
 200440 200450 200460 200470 200480 200490 200500 200510 200520 200530
 200540 200550 200560 200570 200580 200590 200600 200610 200620 200630
 200640 200650 200660 200670 200680 200690 200700 200710 200720 200730
 200740]"
22,0x2da054af93d06dc140ef84403a67ae7cea89df1c,2022-06-01,200590,200670,7384346442646597151,1300000.0,0.0,14881995,8,162500.0,0.0,[200590 200600 200610 200620 200630 200640 200650 200660]
23,0x97b397ef337c4faa855df02e63b991ab3fbba113,2022-06-01,200440,200710,129075621191868380,38027.756656,19.824248363506417,14881846,27,1408.4354317037037,0.734231420870608,"[200440 200450 200460 200470 200480 200490 200500 200510 200520 200530
 200540 200550 200560 200570 200580 200590 200600 200610 200620 200630
 200640 200650 200660 200670 200680 200690 200700]"
24,0xa18b1b20be932a9f7a95573731d9b274e0e9d6ba,2022-06-01,197960,202970,383016635225040,1876.880627,1.0794413576436865,14881811,501,3.7462687165668664,0.002154573568151071,"[197960 197970 197980 197990 198000 198010 198020 198030 198040 198050
 198060 198070 198080 198090 198100 198110 198120 198130 198140 198150
 198160 198170 198180 198190 198200 198210 198220 198230 198240 198250
 198260 198270 198280 198290 198300 198310 198320 198330 198340 198350
 198360 198370 198380 198390 198400 198410 198420 198430 198440 198450
 198460 198470 198480 198490 198500 198510 198520 198530 198540 198550
 198560 198570 198580 198590 198600 198610 198620 198630 198640 198650
 198660 198670 198680 198690 198700 198710 198720 198730 198740 198750
 198760 198770 198780 198790 198800 198810 198820 198830 198840 198850
 198860 198870 198880 198890 198900 198910 198920 198930 198940 198950
 198960 198970 198980 198990 199000 199010 199020 199030 199040 199050
 199060 199070 199080 199090 199100 199110 199120 199130 199140 199150
 199160 199170 199180 199190 199200 199210 199220 199230 199240 199250
 199260 199270 199280 199290 199300 199310 199320 199330 199340 199350
 199360 199370 199380 199390 199400 199410 199420 199430 199440 199450
 199460 199470 199480 199490 199500 199510 199520 199530 199540 199550
 199560 199570 199580 199590 199600 199610 199620 199630 199640 199650
 199660 199670 199680 199690 199700 199710 199720 199730 199740 199750
 199760 199770 199780 199790 199800 199810 199820 199830 199840 199850
 199860 199870 199880 199890 199900 199910 199920 199930 199940 199950
 199960 199970 199980 199990 200000 200010 200020 200030 200040 200050
 200060 200070 200080 200090 200100 200110 200120 200130 200140 200150
 200160 200170 200180 200190 200200 200210 200220 200230 200240 200250
 200260 200270 200280 200290 200300 200310 200320 200330 200340 200350
 200360 200370 200380 200390 200400 200410 200420 200430 200440 200450
 200460 200470 200480 200490 200500 200510 200520 200530 200540 200550
 200560 200570 200580 200590 200600 200610 200620 200630 200640 200650
 200660 200670 200680 200690 200700 200710 200720 200730 200740 200750
 200760 200770 200780 200790 200800 200810 200820 200830 200840 200850
 200860 200870 200880 200890 200900 200910 200920 200930 200940 200950
 200960 200970 200980 200990 201000 201010 201020 201030 201040 201050
 201060 201070 201080 201090 201100 201110 201120 201130 201140 201150
 201160 201170 201180 201190 201200 201210 201220 201230 201240 201250
 201260 201270 201280 201290 201300 201310 201320 201330 201340 201350
 201360 201370 201380 201390 201400 201410 201420 201430 201440 201450
 201460 201470 201480 201490 201500 201510 201520 201530 201540 201550
 201560 201570 201580 201590 201600 201610 201620 201630 201640 201650
 201660 201670 201680 201690 201700 201710 201720 201730 201740 201750
 201760 201770 201780 201790 201800 201810 201820 201830 201840 201850
 201860 201870 201880 201890 201900 201910 201920 201930 201940 201950
 201960 201970 201980 201990 202000 202010 202020 202030 202040 202050
 202060 202070 202080 202090 202100 202110 202120 202130 202140 202150
 202160 202170 202180 202190 202200 202210 202220 202230 202240 202250
 202260 202270 202280 202290 202300 202310 202320 202330 202340 202350
 202360 202370 202380 202390 202400 202410 202420 202430 202440 202450
 202460 202470 202480 202490 202500 202510 202520 202530 202540 202550
 202560 202570 202580 202590 202600 202610 202620 202630 202640 202650
 202660 202670 202680 202690 202700 202710 202720 202730 202740 202750
 202760 202770 202780 202790 202800 202810 202820 202830 202840 202850
 202860 202870 202880 202890 202900 202910 202920 202930 202940 202950
 202960]"
25,0x2da054af93d06dc140ef84403a67ae7cea89df1c,2022-06-01,200640,200720,6833381057340815561,1200000.0,0.0,14881791,8,150000.0,0.0,[200640 200650 200660 200670 200680 200690 200700 200710]
