,date,liquidity,sqrtPrice,token0Price,token1Price,volumeToken0,volumeToken1,tick
91,1637539200,25304347035549252818,1238273523238688975458882188021899,4093.794079720515564874306970742027,0.0002442721789436634956365445716417127,1082467207.174251,259528.487451345076833201,193147
92,1637452800,22982482215672268422,1212310290901743932057620027648846,4271.01979201841691159336360300676,0.000234136119403795995283958886578075,488251261.487825,112212.91004114791080033,192723
93,1637366400,26144697956347817050,1192286554984633989589622708743832,4415.682860520867176386299441866549,0.0002264655392126692572395238070063235,510717785.051891,118506.838706101884573354,192390
94,1637280000,26346804572262684752,1208580585851703871870641084506998,4297.421380595710539463157418306312,0.0002326976834329845348957401412737221,773957400.909573,187038.572896733097835753,192662
95,1637193600,22347960270106056203,1252705617645076985814478076510208,4000.010372628287353424022088574329,0.0002499993517124131519514186590370998,1173164241.238834,284465.381765033188268618,193379
96,1637107200,22808516827874062351,1210060602974857174439622848046770,4286.915513998984184398154302623842,0.0002332679514523870687190071643403002,677378184.721792,161683.163762747788369415,192686
97,1637020800,6163981714745195468,1219634604374531371288662162375847,4219.876019291678682373311048960219,0.0002369737867720231232976710655363623,881665240.377037,203897.635627916817901653,192844
98,1636934400,35153278297219720396,1173031138805221353279938286310784,4561.840386426348753040119152870092,0.0002192097739709344109904343648372621,571408800.206981,122696.727997615135179671,192064
99,1636848000,40241971104078694607,1164520860001613673256205969956086,4628.759566255884466788692539186257,0.0002160406013071188683836293639004911,488671511.066308,106529.326488316940390452,191919
0,1636761600,35419591886549576900,1162098414163137736817958878263613,4648.07739016196248181074563831459,0.0002151427173128791109823794104804382,380083290.005478,81834.66678929543784823,191877
1,1636675200,36051439155237236633,1159226743815231593216005146564421,4671.134619993047131050172714904334,0.000214080749400771599983402829231116,837011896.706747,180101.645584694516052585,191828
2,1636588800,42595871854905734938,1152457039260421056428264800171717,4726.173683483295014477188622882963,0.0002115876535588886317088111439795019,652192796.86922,139089.180201667627060057,191711
3,1636502400,31759471570502900030,1164657679437982129350361341802521,4627.672092937219384352575493442751,0.0002160913694654826420111996621072517,1057984102.86952,225809.13071323597237371,191921
4,1636416000,34560269030100124427,1151709165063482059322767646072664,4732.313655386649013156559209685048,0.0002113131277470863219208074963761801,447488285.444041,93574.631554824391289463,191698
5,1636329600,21655118517143941098,1142293616406072442115674268992284,4810.648970423616951726095558513275,0.00020787216156242259109797655690029,497276485.431256,104979.360579690676477407,191533
6,1636243200,28666473180950614407,1166420948016397486887454397653626,4613.691443438721451270535127940821,0.00021674618085310669549662364729711,275463995.114714,60050.59082794380401418,191951
7,1636156800,26166155920621332489,1178916731788570919339191814467430,4516.405260116566979465029701126161,0.0002214150286358913502159350265528892,302201314.429254,67942.004695938028976654,192165
8,1636070400,18175109891718227159,1183772166378828679507177912257547,4479.431697071175517162027143666054,0.0002232426047826197252878882342830238,268985208.974908,59770.66956331349425716,192247
9,1635984000,11723029380407449557,1176508798755506715465214168377027,4534.911420781421635173092093710479,0.0002205114735907427192331562037040795,387432106.750521,85648.964138989701329538,192124
10,1635897600,13743523402696996588,1167668266007919291813345423705139,4603.839901063195799543737153224546,0.0002172099859009135516139895182445702,428052084.588215,93625.000025127459594213,191973
11,1635811200,15282973194907899740,1169717220120021203578120772415580,4587.725245740758104157902704139505,0.0002179729487785694044336953953958698,465288507.830298,104770.193325213872976101,192008
12,1635724800,15528002967503038243,1204709674553587352636027982466539,4325.082256223631350470884902483645,0.0002312094755102142761998803916609779,411043846.371533,95607.461193850272621441,192597
