,to,sender,timestamp,liquidity,amount0,amount1
33,0x8709d57dd8fce555193ed347b433d33b9b34e616,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622323055,0.000202511802670488,15747,6.999010631636127117
34,0xba7ac1952db308b0a245bdb14440ca321afbb14a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622315970,0.000432920533878495,33612.098319,14.981494277631930554
35,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622310825,0.000043449759592637,3396.472561,1.493073495131245455
36,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622309899,0.000043674452522104,3436.415749,1.490976724911329408
37,0xba7ac1952db308b0a245bdb14440ca321afbb14a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622309715,0.000264085226309628,20819.613096,8.997761953942675337
38,0x5107a0abfdbd44bc8d5a379b961196a37962c248,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622306474,0.000014686549049119,1166.428963,0.49666200045366976
39,0xe84eabf195ed3544641b316d45af4781881c72bd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622306196,0.001853356915809002,146687.682979,62.892161277013840294
40,0x344e1daa07e68a7c8250d7a5a00109b0a0e9db64,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,1622304425,0.000001533448456331,121.039266,0.052174472796152186
41,0x85bd101866798c35fccb9e178f5b19c89b5c23f3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622300623,0.000060701971898331,4836.33716,2.045680113241098105
42,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622299849,0.000001867568922194,148.869539,0.062905393820642811
43,0xb0a4e99371dfb0734f002ae274933b4888f618ef,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622299825,0.002014317326710365,160567.835313,67.848097218577958561
44,0xb0a4e99371dfb0734f002ae274933b4888f618ef,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622298389,0.002256789177907129,180584.455077,75.721978005015865539
45,0x89cd98a69ac5dcff78c5f436a5a34e90bb257b84,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622295678,0.007497012693402871,596711.202338,252.866811226806434123
46,0xb0a4e99371dfb0734f002ae274933b4888f618ef,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622295445,0.001754875411814954,139770.08378,59.14979463439701762
47,0xd00463fb053557999d832b7f9c35459ef47db0c7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622290820,0.000226392669676785,18238.931247,7.542987455461281999
48,0xe84a061897afc2e7ff5fb7e3686717c528617487,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622290623,0.049508164266024255,4000000,1644.779961077183209634
49,0xefa99fa2703430a38d095a29f6dc32dd9fdc5a01,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622286841,0.000000299504190112,24.099625,0.00999
50,0xb0cf5f2d2805610817cf5ef1b1f93d62b24d0259,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622286679,0.000044933066650201,3615.701341,1.498681803474663095
51,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622285713,0.000244724381155699,19737.097487,8.143982917287754329
52,0xecb352c3876a008dce81b06e6d9b182cd3cd3147,0x5e169082fff23cee6766062b96051a78c543127d,1622281669,0.000625737919913666,50533.123248,20.79473427459411545
53,0xa802018ffed21221586abd98b563dcf72c2fd32a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622281366,0.000125330932370327,10107.988288,4.170560529746123546
54,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622279323,0.000037571641132602,3035.193858,1.248137099324321316
55,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622276984,0.00043875851994745,35675.771437,14.480238242676683798
56,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622275459,0.000364748473224069,29787.951984,11.984861601255831827
57,0xadf999e95a9240467dd7cb718a519818a7296abd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622275267,0.004528839951494425,370203.080774,148.667862768083522381
58,0x1b6975455ea0e249cf758d077374988540de05ad,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622272573,0.000064140700885837,5281.958721,2.089951484084077189
59,0x4eda1b5ceb4c5f733e5cf1483b3dffdf916aa8cc,0xf164fc0ec4e93095b804a4795bbe1e041497b92a,1622270460,0.000030765017135826,2543.411902,0.998507550773328087
